395,506,601,503,601,531,396,534
746,37,863,40,862,58,746,56
706,4,780,3,781,19,706,20
348,509,453,510,453,533,347,532
821,3,895,0,896,16,821,19
102,490,160,491,160,507,101,506
108,468,160,467,160,482,108,483
713,19,790,19,790,35,713,34
161,56,190,53,191,66,162,69
286,12,349,13,349,36,286,35
393,12,457,11,457,35,394,35
819,16,892,15,892,32,819,33
611,11,674,12,674,34,611,33
503,12,563,12,563,35,503,35
264,210,299,211,299,224,263,222
659,207,693,208,693,223,659,222
33,176,58,159,65,171,40,189
38,8,61,8,61,22,38,22
