345,505,614,502,614,530,345,533
748,39,867,37,867,56,749,58
706,5,781,3,781,19,707,20
823,2,893,1,894,16,823,18
108,468,160,467,160,482,108,483
102,490,160,491,160,508,101,507
659,206,693,207,693,221,658,221
162,56,189,53,190,65,163,68
715,18,791,19,791,34,715,33
611,11,675,11,675,33,611,33
286,11,349,13,349,36,286,34
393,12,458,11,459,35,393,35
264,209,299,211,299,223,264,222
820,16,889,15,889,31,820,31
503,11,565,11,565,34,502,34
32,176,57,158,64,171,40,188
39,7,59,8,59,21,39,21
