353,503,601,505,601,532,353,530
748,39,868,37,868,56,748,58
707,4,781,3,781,19,707,20
822,2,894,1,894,16,823,18
108,468,160,467,160,482,108,483
658,206,693,207,693,221,658,221
101,490,160,491,160,508,101,507
286,11,350,13,349,36,285,34
161,56,189,53,190,65,162,68
819,15,889,15,889,31,819,31
611,10,675,11,675,34,611,33
716,18,792,19,792,34,715,33
264,209,299,211,299,223,264,222
394,12,459,12,459,35,394,34
33,175,57,158,65,171,40,188
502,11,565,11,565,34,502,34
39,7,60,8,60,21,39,21
