357,505,612,502,612,531,357,534
748,39,867,38,867,56,748,58
707,5,781,3,781,19,707,20
822,2,894,1,894,16,823,17
108,468,160,467,160,482,108,483
659,207,693,207,693,221,658,221
102,491,160,492,160,508,102,507
161,56,190,53,191,66,162,69
287,12,349,13,348,35,287,35
264,209,299,211,299,223,264,222
715,18,793,19,793,34,715,33
393,12,458,11,458,35,393,35
819,16,890,15,890,31,819,31
611,10,674,10,674,33,611,33
33,175,57,158,64,171,40,188
502,10,565,11,565,35,502,34
39,7,60,8,60,21,39,21
