381,506,599,503,599,529,381,532
747,37,865,39,865,58,747,56
707,5,781,3,782,19,707,20
822,2,894,1,894,16,822,17
108,468,160,467,160,482,108,483
658,206,693,207,693,221,658,221
102,491,160,492,160,508,102,507
612,10,675,11,675,34,611,33
286,11,350,13,349,36,286,34
161,56,189,53,190,65,163,68
264,209,299,211,299,223,264,222
807,15,880,13,880,31,808,33
716,18,793,19,793,34,715,33
394,12,459,12,459,35,394,34
32,176,58,158,64,171,39,189
503,11,565,11,565,34,502,34
39,7,60,8,60,21,38,21
