341,505,617,502,617,531,341,535
747,37,863,39,863,58,746,56
706,5,781,4,781,19,706,20
822,3,895,1,896,16,823,18
108,468,160,467,160,482,108,483
102,491,160,492,160,508,102,507
161,56,189,53,191,66,162,69
812,16,885,14,886,32,812,33
287,12,349,13,349,36,287,35
263,210,299,211,299,224,263,222
659,207,693,208,693,222,659,221
32,177,57,158,65,171,39,189
611,10,674,10,674,33,611,33
714,18,792,19,792,35,714,34
394,12,457,11,457,34,394,35
503,11,564,12,564,35,503,34
39,7,59,8,59,22,39,22
