352,505,614,502,614,531,352,534
747,37,864,39,864,58,747,56
707,5,781,3,781,19,707,20
821,2,896,0,896,16,821,18
108,468,160,467,160,482,108,483
101,491,160,492,160,507,101,507
161,56,189,53,190,66,162,69
287,12,349,13,349,36,287,35
811,15,885,14,886,32,812,33
264,210,299,211,299,224,263,222
611,11,675,11,674,34,611,33
394,12,457,11,458,35,395,35
658,207,693,207,693,222,658,221
32,176,57,159,64,172,39,189
714,18,792,19,792,35,713,33
502,11,564,12,564,34,502,34
39,7,60,8,60,22,39,22
