350,505,613,502,613,531,351,534
747,37,864,39,864,58,747,56
706,5,781,3,781,19,707,20
822,2,895,1,895,16,822,18
108,468,160,467,160,482,108,483
102,491,160,492,160,507,101,507
161,56,190,53,191,65,162,69
392,12,458,11,458,34,392,35
287,12,349,13,349,35,287,35
264,210,299,211,299,223,263,222
611,11,675,12,674,33,611,33
811,15,885,14,885,31,812,33
32,176,57,159,64,172,39,189
503,13,563,12,563,34,503,35
658,207,693,208,693,222,658,221
714,18,793,19,792,35,714,33
39,7,60,8,59,22,39,21
