341,505,616,502,616,530,341,534
747,39,867,38,868,57,747,58
706,5,781,3,781,19,706,20
823,3,895,1,895,16,823,18
108,468,160,467,160,482,108,483
101,491,161,492,160,508,101,507
658,207,693,207,693,221,658,221
161,56,190,53,191,66,162,69
810,15,884,13,884,31,811,33
611,10,674,11,674,33,611,33
287,12,349,13,349,36,287,35
264,209,299,211,299,223,263,222
392,12,457,11,458,35,392,35
715,18,791,19,791,34,715,33
503,11,565,12,565,34,503,34
32,176,57,158,65,171,39,189
39,7,59,8,59,22,39,21
