341,505,616,502,617,531,341,534
747,37,862,40,862,59,747,56
706,4,780,3,780,19,706,20
820,3,896,0,896,16,820,19
108,468,160,467,160,482,108,483
818,16,893,15,893,32,818,33
102,491,161,492,160,508,102,507
161,56,190,53,191,67,162,69
713,18,790,19,790,35,712,34
287,12,349,13,349,36,286,35
263,210,299,211,299,224,263,222
611,11,674,12,674,34,611,33
393,12,458,11,458,35,393,36
33,177,58,159,65,171,40,189
658,207,693,208,693,222,658,222
504,12,563,12,563,35,504,35
38,8,61,8,61,22,38,21
