393,507,599,503,600,531,393,534
745,37,863,40,863,58,745,56
706,4,780,4,780,19,706,20
820,3,896,0,896,16,821,19
101,491,161,491,160,507,101,507
351,509,455,511,455,532,350,530
108,468,160,467,160,482,108,483
161,56,191,53,192,67,162,70
818,16,893,15,893,33,818,33
287,12,349,13,349,36,286,35
611,11,673,11,673,34,611,33
263,210,299,211,299,224,263,223
712,19,791,20,791,35,712,34
390,12,459,11,459,35,390,36
33,177,58,159,65,171,40,189
502,12,563,12,563,35,502,35
659,207,693,208,693,223,659,222
38,8,61,9,61,23,38,22
