370,505,610,502,610,531,370,534
748,39,866,38,866,56,748,57
706,5,781,4,781,19,706,20
823,2,894,1,894,16,823,18
102,491,160,491,160,508,101,507
108,468,160,467,160,482,108,483
161,56,190,53,191,66,162,69
287,12,349,13,349,35,287,35
264,209,299,211,299,223,263,222
715,18,792,19,792,34,715,33
808,15,882,13,882,31,808,33
392,12,458,11,458,35,392,35
659,207,693,207,693,222,659,221
611,10,674,11,674,33,611,33
33,175,57,158,64,171,40,188
501,10,565,10,565,33,501,34
39,7,60,8,59,22,39,21
