345,505,615,502,615,530,345,533
748,37,865,39,865,58,747,56
707,5,781,3,782,19,707,20
822,2,894,1,894,16,822,17
108,468,160,467,160,482,108,483
102,491,160,492,160,508,101,507
658,207,693,207,693,221,658,221
612,10,675,11,675,34,611,33
286,12,349,13,349,35,286,34
162,56,189,53,190,65,163,68
816,14,890,15,890,32,816,31
264,209,299,211,299,223,263,222
393,11,459,12,459,35,393,34
33,176,58,158,65,171,40,188
713,19,788,18,788,32,713,34
501,10,565,9,565,33,501,34
39,7,60,8,60,21,39,21
